row_idx,api_unii,dosage_form,excipient_unii,role,confidence
1675,GR120KRT6K,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1676,N1SN99T69T,CAPSULE,3SY5LH9PMK,filler,1.0
1676,N1SN99T69T,CAPSULE,2G86QN327L,binder,1.0
1676,N1SN99T69T,CAPSULE,ETJ7Z6XBU4,glidant,1.0
1676,N1SN99T69T,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1676,N1SN99T69T,CAPSULE,70097M6I30,lubricant,1.0
1677,614OI1Z5WI,CAPSULE,2G86QN327L,binder,1.0
1677,614OI1Z5WI,CAPSULE,PDC6A3C0OX,preservative,1.0
1677,614OI1Z5WI,CAPSULE,Z8IX2SC1OH,preservative,1.0
1677,614OI1Z5WI,CAPSULE,A2I8C7HI9T,preservative,1.0
1678,N7U69T4SZR,"TABLET, FILM COATED",2S7830E561,disintegrant,1.0
1678,N7U69T4SZR,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1679,EE90ONI6FF,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
1679,EE90ONI6FF,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
1680,786Z46389E,TABLET,M28OL1HH48,disintegrant,1.0
1680,786Z46389E,TABLET,70097M6I30,lubricant,1.0
1680,786Z46389E,TABLET,3WJQ0SDW1A,lubricant,1.0
1681,R61ZEH7I1I,SYRUP,059QF0KO0R,solvent,1.0
1681,R61ZEH7I1I,SYRUP,7FLD91C86K,solubilizing_agent,1.0
1681,R61ZEH7I1I,SYRUP,OJ245FE5EU,preservative,1.0
1681,R61ZEH7I1I,SYRUP,SB8ZUX40TY,sweetening_agent,1.0
1681,R61ZEH7I1I,SYRUP,DK6Y9P42IN,preservative,1.0
1681,R61ZEH7I1I,SYRUP,PQ6CK8PD0R,antioxidant,1.0
1681,R61ZEH7I1I,SYRUP,A2I8C7HI9T,preservative,1.0
1682,6M97XTV3HD,"TABLET, COATED",ETJ7Z6XBU4,glidant,1.0
1682,6M97XTV3HD,"TABLET, COATED",70097M6I30,lubricant,1.0
1683,QTG126297Q,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
1683,QTG126297Q,"TABLET, FILM COATED",ZF94AP8MEY,lubricant,1.0
1683,QTG126297Q,"TABLET, FILM COATED",J2B2A4N98G,filler,1.0
1683,QTG126297Q,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1683,QTG126297Q,"TABLET, FILM COATED",55X04QC32I,alkalizing_agent,1.0
1683,QTG126297Q,"TABLET, FILM COATED",8Z96QXD6UM,plasticizer,1.0
1684,5688UTC01R,CAPSULE,REK4960K2U,antioxidant,1.0
1684,5688UTC01R,CAPSULE,7FLD91C86K,solubilizing_agent,1.0
1684,5688UTC01R,CAPSULE,C9H2L21V7U,surfactant,1.0
1684,5688UTC01R,CAPSULE,2ZA36H0S2V,stabilizing_agent,1.0
1684,5688UTC01R,CAPSULE,2G86QN327L,binder,1.0
1684,5688UTC01R,CAPSULE,PDC6A3C0OX,preservative,1.0
1684,5688UTC01R,CAPSULE,B697894SGQ,lubricant,1.0
1685,NO70W886KK,TABLET,M28OL1HH48,disintegrant,1.0
1685,NO70W886KK,TABLET,70097M6I30,lubricant,1.0
1685,NO70W886KK,TABLET,ETJ7Z6XBU4,glidant,1.0
1686,4B3SC438HI,"TABLET, EXTENDED RELEASE",E4GA8884NN,acidifying_agent,1.0
1686,4B3SC438HI,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
1686,4B3SC438HI,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
1686,4B3SC438HI,"TABLET, EXTENDED RELEASE",451W47IQ8X,filler,1.0
1686,4B3SC438HI,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
1687,9HW64Q8G6G,TABLET,1P9D0Z171K,antioxidant,1.0
1687,9HW64Q8G6G,TABLET,2S7830E561,disintegrant,1.0
1687,9HW64Q8G6G,TABLET,3SY5LH9PMK,filler,1.0
1687,9HW64Q8G6G,TABLET,70097M6I30,lubricant,1.0
1688,786Z46389E,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
1688,786Z46389E,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1689,3O2T2PJ89D,TABLET,70097M6I30,lubricant,1.0
1689,3O2T2PJ89D,TABLET,3WJQ0SDW1A,lubricant,1.0
1690,11SV1951MR,CAPSULE,3WJQ0SDW1A,lubricant,1.0
1690,11SV1951MR,CAPSULE,ETJ7Z6XBU4,glidant,1.0
1690,11SV1951MR,CAPSULE,2G86QN327L,binder,1.0
1690,11SV1951MR,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1691,J6292F8L3D,TABLET,70097M6I30,lubricant,1.0
1691,J6292F8L3D,TABLET,ETJ7Z6XBU4,glidant,1.0
1691,J6292F8L3D,TABLET,AG9B65PV6B,disintegrant,1.0
1692,B8956S8609,"TABLET, FILM COATED",3SY5LH9PMK,filler,1.0
1692,B8956S8609,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
1692,B8956S8609,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
1692,B8956S8609,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1693,ZG7E5POY8O,"TABLET, FILM COATED",3SY5LH9PMK,filler,1.0
1693,ZG7E5POY8O,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
1693,ZG7E5POY8O,"TABLET, FILM COATED",QTT17582CB,acidifying_agent,1.0
1693,ZG7E5POY8O,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
1694,VG2QF83CGL,TABLET,ETJ7Z6XBU4,glidant,1.0
1694,VG2QF83CGL,TABLET,70097M6I30,lubricant,1.0
1695,K5BC5011K3,CAPSULE,2G86QN327L,binder,1.0
1695,K5BC5011K3,CAPSULE,70097M6I30,lubricant,1.0
1695,K5BC5011K3,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1696,6CW7F3G59X,CAPSULE,2G86QN327L,binder,1.0
1696,6CW7F3G59X,CAPSULE,3K9958V90M,preservative,1.0
1696,6CW7F3G59X,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1696,6CW7F3G59X,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
1697,JJ768O327N,TABLET,ETJ7Z6XBU4,glidant,1.0
1698,140QMO216E,SUSPENSION,A2I8C7HI9T,preservative,1.0
1698,140QMO216E,SUSPENSION,OP1R32D61U,suspending_thickening_agent,1.0
1698,140QMO216E,SUSPENSION,Z8IX2SC1OH,preservative,1.0
1698,140QMO216E,SUSPENSION,059QF0KO0R,solvent,1.0
1698,140QMO216E,SUSPENSION,96K6UQ3ZD4,sweetening_agent,1.0
1699,NO70W886KK,TABLET,ETJ7Z6XBU4,glidant,1.0
1699,NO70W886KK,TABLET,2S7830E561,disintegrant,1.0
1700,JCX84Q7J1L,CAPSULE,70097M6I30,lubricant,1.0
1700,JCX84Q7J1L,CAPSULE,55X04QC32I,alkalizing_agent,1.0
1700,JCX84Q7J1L,CAPSULE,2G86QN327L,binder,1.0
1701,2M36281008,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1702,1GEV3BAW9J,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1703,140QMO216E,TABLET,ETJ7Z6XBU4,glidant,1.0
1703,140QMO216E,TABLET,2S7830E561,disintegrant,1.0
1703,140QMO216E,TABLET,70097M6I30,lubricant,1.0
1704,33CM23913M,"TABLET, EXTENDED RELEASE",M28OL1HH48,disintegrant,1.0
1704,33CM23913M,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
1704,33CM23913M,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
1704,33CM23913M,"TABLET, EXTENDED RELEASE",B697894SGQ,lubricant,1.0
1704,33CM23913M,"TABLET, EXTENDED RELEASE",30IQX730WE,lubricant,1.0
1705,63CZ7GJN5I,TABLET,ETJ7Z6XBU4,glidant,1.0
1705,63CZ7GJN5I,TABLET,70097M6I30,lubricant,1.0
1706,413KH5ZJ73,"TABLET, FILM COATED",2S7830E561,disintegrant,1.0
1706,413KH5ZJ73,"TABLET, FILM COATED",O7TSZ97GEP,filler,1.0
1706,413KH5ZJ73,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1706,413KH5ZJ73,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
1707,33XCH0HOCD,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1708,9U7D5QH5AE,SOLUTION,059QF0KO0R,solvent,1.0
1709,614OI1Z5WI,SOLUTION,059QF0KO0R,solvent,1.0
1709,614OI1Z5WI,SOLUTION,Z8IX2SC1OH,preservative,1.0
1709,614OI1Z5WI,SOLUTION,A2I8C7HI9T,preservative,1.0
1710,F089I0511L,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1710,F089I0511L,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
1711,WY6W63843K,"TABLET, COATED",R12CBM0EIZ,coating_agent,1.0
1711,WY6W63843K,"TABLET, COATED",ETJ7Z6XBU4,glidant,1.0
1711,WY6W63843K,"TABLET, COATED",70097M6I30,lubricant,1.0
1712,O0P4I5851I,TABLET,3OWL53L36A,filler,1.0
1712,O0P4I5851I,TABLET,M28OL1HH48,disintegrant,1.0
1712,O0P4I5851I,TABLET,ETJ7Z6XBU4,glidant,1.0
1712,O0P4I5851I,TABLET,70097M6I30,lubricant,1.0
1712,O0P4I5851I,TABLET,3WJQ0SDW1A,lubricant,1.0
1713,660YQ98I10,"TABLET, EXTENDED RELEASE",M28OL1HH48,disintegrant,1.0
1714,V63XWA605I,TABLET,M28OL1HH48,disintegrant,1.0
1714,V63XWA605I,TABLET,70097M6I30,lubricant,1.0
1715,V92SO9WP2I,SOLUTION,A2I8C7HI9T,preservative,1.0
1715,V92SO9WP2I,SOLUTION,Z8IX2SC1OH,preservative,1.0
1715,V92SO9WP2I,SOLUTION,SB8ZUX40TY,sweetening_agent,1.0
1715,V92SO9WP2I,SOLUTION,059QF0KO0R,solvent,1.0
1716,ZG7E5POY8O,TABLET,3WJQ0SDW1A,lubricant,1.0
1717,55JG375S6M,CAPSULE,2G86QN327L,binder,1.0
1717,55JG375S6M,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1718,L9F3D9RENQ,SOLUTION,A2I8C7HI9T,preservative,1.0
1718,L9F3D9RENQ,SOLUTION,Z8IX2SC1OH,preservative,1.0
1719,786Z46389E,TABLET,2S7830E561,disintegrant,1.0
1719,786Z46389E,TABLET,70097M6I30,lubricant,1.0
1719,786Z46389E,TABLET,3WJQ0SDW1A,lubricant,1.0
1719,786Z46389E,TABLET,IY9XDZ35W2,filler,1.0
1719,786Z46389E,TABLET,3K9958V90M,preservative,1.0
1719,786Z46389E,TABLET,ETJ7Z6XBU4,glidant,1.0
1720,0K2I505OTV,TABLET,M28OL1HH48,disintegrant,1.0
1720,0K2I505OTV,TABLET,70097M6I30,lubricant,1.0
1721,MVR3JL3B2V,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
1721,MVR3JL3B2V,"TABLET, EXTENDED RELEASE",30IQX730WE,lubricant,1.0
1721,MVR3JL3B2V,"TABLET, EXTENDED RELEASE",Q662QK8M3B,lubricant,1.0
1721,MVR3JL3B2V,"TABLET, EXTENDED RELEASE",5K3991GVWI,lubricant,1.0
1722,140QMO216E,TABLET,ETJ7Z6XBU4,glidant,1.0
1722,140QMO216E,TABLET,2S7830E561,disintegrant,1.0
1722,140QMO216E,TABLET,70097M6I30,lubricant,1.0
1723,AGG2FN16EV,"TABLET, FILM COATED",PQ6CK8PD0R,antioxidant,1.0
1723,AGG2FN16EV,"TABLET, FILM COATED",REK4960K2U,antioxidant,1.0
1723,AGG2FN16EV,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1724,8VZV102JFY,TABLET,M28OL1HH48,disintegrant,1.0
1724,8VZV102JFY,TABLET,L11K75P92J,filler,1.0
1724,8VZV102JFY,TABLET,70097M6I30,lubricant,1.0
1725,7LXU5N7ZO5,TABLET,ETJ7Z6XBU4,glidant,1.0
1725,7LXU5N7ZO5,TABLET,70097M6I30,lubricant,1.0
1725,7LXU5N7ZO5,TABLET,H8AV0SQX4D,disintegrant,1.0
1726,6CW7F3G59X,CAPSULE,3SY5LH9PMK,filler,1.0
1726,6CW7F3G59X,CAPSULE,2G86QN327L,binder,1.0
1727,D7NLD2JX7U,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
1727,D7NLD2JX7U,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1727,D7NLD2JX7U,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
1728,MFM6K1XWDK,CAPSULE,3SY5LH9PMK,filler,1.0
1728,MFM6K1XWDK,CAPSULE,2G86QN327L,binder,1.0
1729,786Z46389E,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
1729,786Z46389E,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
1729,786Z46389E,"TABLET, EXTENDED RELEASE",2S7830E561,disintegrant,1.0
1730,X0A40N8I4S,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
1731,N1SN99T69T,CAPSULE,3SY5LH9PMK,filler,1.0
1731,N1SN99T69T,CAPSULE,2G86QN327L,binder,1.0
1731,N1SN99T69T,CAPSULE,ETJ7Z6XBU4,glidant,1.0
1731,N1SN99T69T,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1731,N1SN99T69T,CAPSULE,70097M6I30,lubricant,1.0
1732,CQ903KQA31,SOLUTION,A2I8C7HI9T,preservative,1.0
1732,CQ903KQA31,SOLUTION,Z8IX2SC1OH,preservative,1.0
1732,CQ903KQA31,SOLUTION,059QF0KO0R,solvent,1.0
1733,J0E2756Z7N,TABLET,ETJ7Z6XBU4,glidant,1.0
1733,J0E2756Z7N,TABLET,70097M6I30,lubricant,1.0
1733,J0E2756Z7N,TABLET,SA1B764746,lubricant,1.0
1734,X6Q56QN5QC,CAPSULE,70097M6I30,lubricant,1.0
1734,X6Q56QN5QC,CAPSULE,A2I8C7HI9T,preservative,1.0
1734,X6Q56QN5QC,CAPSULE,625NNB0G9N,preservative,1.0
1734,X6Q56QN5QC,CAPSULE,DK6Y9P42IN,preservative,1.0
1734,X6Q56QN5QC,CAPSULE,LKG8494WBH,preservative,1.0
1734,X6Q56QN5QC,CAPSULE,GR686LBA74,solubilizing_agent,1.0
1734,X6Q56QN5QC,CAPSULE,25IH6R4SGF,solubilizing_agent,1.0
1734,X6Q56QN5QC,CAPSULE,2G86QN327L,binder,1.0
1735,C2QI4IOI2G,TABLET,70097M6I30,lubricant,1.0
1736,D7NLD2JX7U,"TABLET, COATED",ETJ7Z6XBU4,glidant,1.0
1736,D7NLD2JX7U,"TABLET, COATED",M28OL1HH48,disintegrant,1.0
1736,D7NLD2JX7U,"TABLET, COATED",70097M6I30,lubricant,1.0
1737,MFM6K1XWDK,CAPSULE,3SY5LH9PMK,filler,1.0
1737,MFM6K1XWDK,CAPSULE,2G86QN327L,binder,1.0
1738,5W7SIA7YZW,KIT,J2B2A4N98G,filler,1.0
1738,5W7SIA7YZW,KIT,OP1R32D61U,filler,1.0
1738,5W7SIA7YZW,KIT,FZ989GH94E,solubilizing_agent,1.0
1738,5W7SIA7YZW,KIT,3SY5LH9PMK,filler,1.0
1738,5W7SIA7YZW,KIT,EWQ57Q8I5X,filler,1.0
1739,86K0J5AK6M,CAPSULE,M28OL1HH48,disintegrant,1.0
1739,86K0J5AK6M,CAPSULE,70097M6I30,lubricant,1.0
1739,86K0J5AK6M,CAPSULE,2G86QN327L,binder,1.0
1739,86K0J5AK6M,CAPSULE,3K9958V90M,preservative,1.0
1739,86K0J5AK6M,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1739,86K0J5AK6M,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
1740,6CW7F3G59X,"TABLET, COATED",70097M6I30,lubricant,1.0
1741,0VE05JYS2P,TABLET,3SY5LH9PMK,filler,1.0
1741,0VE05JYS2P,TABLET,2S7830E561,disintegrant,1.0
1741,0VE05JYS2P,TABLET,ETJ7Z6XBU4,glidant,1.0
1741,0VE05JYS2P,TABLET,70097M6I30,lubricant,1.0
1741,0VE05JYS2P,TABLET,Q662QK8M3B,lubricant,1.0
1742,M801H13NRU,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
1742,M801H13NRU,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1743,Q2WXR1I0PK,SOLUTION,059QF0KO0R,solvent,1.0
1744,V47G1SDI1B,"TABLET, FILM COATED",776XM7047L,lubricant,1.0
1744,V47G1SDI1B,"TABLET, FILM COATED",3SY5LH9PMK,filler,1.0
1745,17ERJ0MKGI,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1745,17ERJ0MKGI,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
1746,0H73WJJ391,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1747,9N7R477WCK,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
1747,9N7R477WCK,"TABLET, EXTENDED RELEASE",7CV7WJK4UI,lubricant,1.0
1748,660YQ98I10,"TABLET, EXTENDED RELEASE",M28OL1HH48,disintegrant,1.0
1749,660YQ98I10,SOLUTION,OJ245FE5EU,preservative,1.0
1749,660YQ98I10,SOLUTION,96K6UQ3ZD4,sweetening_agent,1.0
1749,660YQ98I10,SOLUTION,059QF0KO0R,solvent,1.0
1750,N295J34A25,KIT,H4N855PNZ1,antioxidant,1.0
1750,N295J34A25,KIT,3SY5LH9PMK,filler,1.0
1750,N295J34A25,KIT,O8232NY3SJ,filler,1.0
1750,N295J34A25,KIT,OP1R32D61U,filler,1.0
1751,4TI98Z838E,TABLET,70097M6I30,lubricant,1.0
1752,4QW3X4AMLB,KIT,3OWL53L36A,filler,1.0
1752,4QW3X4AMLB,KIT,OP1R32D61U,filler,1.0
1752,4QW3X4AMLB,KIT,PQ6CK8PD0R,antioxidant,1.0
1752,4QW3X4AMLB,KIT,WZH3C48M4T,alkalizing_agent,1.0
1752,4QW3X4AMLB,KIT,5138Q19F1X,alkalizing_agent,1.0
1752,4QW3X4AMLB,KIT,FZ989GH94E,solubilizing_agent,1.0
1752,4QW3X4AMLB,KIT,7SEV7J4R1U,filler,1.0
1753,9242ECW6R0,CAPSULE,M28OL1HH48,disintegrant,1.0
1753,9242ECW6R0,CAPSULE,70097M6I30,lubricant,1.0
1753,9242ECW6R0,CAPSULE,2G86QN327L,binder,1.0
1753,9242ECW6R0,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1753,9242ECW6R0,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
1754,786Z46389E,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
1754,786Z46389E,"TABLET, EXTENDED RELEASE",Q662QK8M3B,lubricant,1.0
1755,D83282DT06,CAPSULE,ETJ7Z6XBU4,glidant,1.0
1755,D83282DT06,CAPSULE,H8AV0SQX4D,disintegrant,1.0
1755,D83282DT06,CAPSULE,2G86QN327L,binder,1.0
1755,D83282DT06,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1756,0J48LPH2TH,CAPSULE,ETJ7Z6XBU4,glidant,1.0
1756,0J48LPH2TH,CAPSULE,70097M6I30,lubricant,1.0
1756,0J48LPH2TH,CAPSULE,2G86QN327L,binder,1.0
1756,0J48LPH2TH,CAPSULE,3K9958V90M,preservative,1.0
1756,0J48LPH2TH,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
1756,0J48LPH2TH,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1757,NJ82J0F8QC,TABLET,70097M6I30,lubricant,1.0
1758,LW0TIW155Z,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
1758,LW0TIW155Z,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1758,LW0TIW155Z,"TABLET, FILM COATED",XHX3C3X673,plasticizer,1.0
1759,26LUD4JO9K,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1759,26LUD4JO9K,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
1760,838F01T721,"TABLET, EXTENDED RELEASE",3OWL53L36A,filler,1.0
1760,838F01T721,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
1760,838F01T721,"TABLET, EXTENDED RELEASE",3WJQ0SDW1A,lubricant,1.0
1761,Q0MQD1073Q,TABLET,776XM7047L,lubricant,1.0
1761,Q0MQD1073Q,TABLET,ETJ7Z6XBU4,glidant,1.0
1761,Q0MQD1073Q,TABLET,AG9B65PV6B,disintegrant,1.0
1762,F41401512X,TABLET,M28OL1HH48,disintegrant,1.0
1762,F41401512X,TABLET,36BGF0E889,solubilizing_agent,1.0
1762,F41401512X,TABLET,ETJ7Z6XBU4,glidant,1.0
1762,F41401512X,TABLET,70097M6I30,lubricant,1.0
1762,F41401512X,TABLET,G2M7P15E5P,lubricant,1.0
1763,02O55696WH,"SUSPENSION, EXTENDED RELEASE",059QF0KO0R,solvent,1.0
1763,02O55696WH,"SUSPENSION, EXTENDED RELEASE",Z8IX2SC1OH,preservative,1.0
1763,02O55696WH,"SUSPENSION, EXTENDED RELEASE",A2I8C7HI9T,preservative,1.0
1764,7LJ087RS6F,TABLET,O7TSZ97GEP,filler,1.0
1764,7LJ087RS6F,TABLET,M28OL1HH48,disintegrant,1.0
1764,7LJ087RS6F,TABLET,70097M6I30,lubricant,1.0
1764,7LJ087RS6F,TABLET,B697894SGQ,lubricant,1.0
1764,7LJ087RS6F,TABLET,ETJ7Z6XBU4,glidant,1.0
1765,SML2Y3J35T,TABLET,3K9958V90M,preservative,1.0
1765,SML2Y3J35T,TABLET,3WJQ0SDW1A,lubricant,1.0
1765,SML2Y3J35T,TABLET,70097M6I30,lubricant,1.0
1766,927AH8112L,CAPSULE,70097M6I30,lubricant,1.0
1766,927AH8112L,CAPSULE,2G86QN327L,binder,1.0
1766,927AH8112L,CAPSULE,J2B2A4N98G,filler,1.0
1767,WK2XYI10QM,TABLET,ETJ7Z6XBU4,glidant,1.0
1767,WK2XYI10QM,TABLET,M28OL1HH48,disintegrant,1.0
1767,WK2XYI10QM,TABLET,G2M7P15E5P,lubricant,1.0
1768,4TI98Z838E,TABLET,ETJ7Z6XBU4,glidant,1.0
1768,4TI98Z838E,TABLET,70097M6I30,lubricant,1.0
1769,TJ2M0FR8ES,SUSPENSION,OJ245FE5EU,preservative,1.0
1769,TJ2M0FR8ES,SUSPENSION,F05Q2T2JA0,surfactant,1.0
1770,6M97XTV3HD,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1771,73K4184T59,SOLUTION,A2I8C7HI9T,preservative,1.0
1771,73K4184T59,SOLUTION,Z8IX2SC1OH,preservative,1.0
1771,73K4184T59,SOLUTION,059QF0KO0R,solvent,1.0
1772,WI4X0X7BPJ,TABLET,ETJ7Z6XBU4,glidant,1.0
1772,WI4X0X7BPJ,TABLET,70097M6I30,lubricant,1.0
1773,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",5138Q19F1X,alkalizing_agent,1.0
1773,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",2G86QN327L,binder,1.0
1773,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",WZH3C48M4T,alkalizing_agent,1.0
1773,F8A3652H1V,"CAPSULE, EXTENDED RELEASE",B697894SGQ,lubricant,1.0
1774,HEC37C70XX,TABLET,70097M6I30,lubricant,1.0
1775,9LHU78OQFD,TABLET,70097M6I30,lubricant,1.0
1775,9LHU78OQFD,TABLET,REK4960K2U,antioxidant,1.0
1776,C1ENJ2TE6C,TABLET,70097M6I30,lubricant,1.0
1777,A0JWA85V8F,TABLET,70097M6I30,lubricant,1.0
1777,A0JWA85V8F,TABLET,M28OL1HH48,disintegrant,1.0
1777,A0JWA85V8F,TABLET,Q662QK8M3B,lubricant,1.0
1778,VB0R961HZT,TABLET,70097M6I30,lubricant,1.0
1779,U3H27498KS,TABLET,70097M6I30,lubricant,1.0
1780,6CW7F3G59X,"TABLET, COATED",70097M6I30,lubricant,1.0
1781,6W731X367Q,CAPSULE,70097M6I30,lubricant,1.0
1781,6W731X367Q,CAPSULE,2G86QN327L,binder,1.0
1781,6W731X367Q,CAPSULE,3K9958V90M,preservative,1.0
1781,6W731X367Q,CAPSULE,55X04QC32I,alkalizing_agent,1.0
1782,423D2T571U,KIT,EWQ57Q8I5X,filler,1.0
1782,423D2T571U,KIT,O8232NY3SJ,filler,1.0
1782,423D2T571U,KIT,C151H8M554,filler,1.0
1782,423D2T571U,KIT,7SEV7J4R1U,filler,1.0
1782,423D2T571U,KIT,OP1R32D61U,filler,1.0
1782,423D2T571U,KIT,U725QWY32X,solubilizing_agent,1.0
1783,3ST302B24A,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1783,3ST302B24A,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
1784,2FS66TH3YW,TABLET,70097M6I30,lubricant,1.0
1784,2FS66TH3YW,TABLET,B697894SGQ,lubricant,1.0
1785,C5W04GO61S,"TABLET, SUGAR COATED",ETJ7Z6XBU4,glidant,1.0
1785,C5W04GO61S,"TABLET, SUGAR COATED",70097M6I30,lubricant,1.0
1785,C5W04GO61S,"TABLET, SUGAR COATED",C9H2L21V7U,surfactant,1.0
1785,C5W04GO61S,"TABLET, SUGAR COATED",5138Q19F1X,alkalizing_agent,1.0
1786,KCU0C7RS7Z,"TABLET, FILM COATED",3K9958V90M,preservative,1.0
1786,KCU0C7RS7Z,"TABLET, FILM COATED",M28OL1HH48,disintegrant,1.0
1786,KCU0C7RS7Z,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1787,9WP59609J6,"TABLET, FILM COATED",ETJ7Z6XBU4,glidant,1.0
1787,9WP59609J6,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1788,3ST302B24A,"TABLET, FILM COATED",70097M6I30,lubricant,1.0
1788,3ST302B24A,"TABLET, FILM COATED",R12CBM0EIZ,coating_agent,1.0
1789,C291HFX4DY,KIT,3SY5LH9PMK,filler,1.0
1789,C291HFX4DY,KIT,EWQ57Q8I5X,filler,1.0
1789,C291HFX4DY,KIT,8MDF5V39QO,alkalizing_agent,1.0
1789,C291HFX4DY,KIT,45P3261C7T,alkalizing_agent,1.0
1789,C291HFX4DY,KIT,O8232NY3SJ,filler,1.0
1789,C291HFX4DY,KIT,OP1R32D61U,filler,1.0
1790,786Z46389E,"TABLET, EXTENDED RELEASE",45P3261C7T,alkalizing_agent,1.0
1790,786Z46389E,"TABLET, EXTENDED RELEASE",70097M6I30,lubricant,1.0
1790,786Z46389E,"TABLET, EXTENDED RELEASE",ETJ7Z6XBU4,glidant,1.0
1791,ISQ9I6J12J,SUSPENSION,OP1R32D61U,suspending_thickening_agent,1.0
1791,ISQ9I6J12J,SUSPENSION,Z0H242BBR1,sweetening_agent,1.0
1791,ISQ9I6J12J,SUSPENSION,3OWL53L36A,sweetening_agent,1.0
1791,ISQ9I6J12J,SUSPENSION,OJ245FE5EU,preservative,1.0
1791,ISQ9I6J12J,SUSPENSION,ETJ7Z6XBU4,suspending_thickening_agent,1.0
1792,9O25354EPJ,TABLET,70097M6I30,lubricant,1.0
1792,9O25354EPJ,TABLET,8MDF5V39QO,alkalizing_agent,1.0
1793,459384H98V,CAPSULE,2G86QN327L,binder,1.0
1793,459384H98V,CAPSULE,3K9958V90M,preservative,1.0
1793,459384H98V,CAPSULE,WZH3C48M4T,alkalizing_agent,1.0
1793,459384H98V,CAPSULE,5138Q19F1X,alkalizing_agent,1.0
