row_idx,api_unii,dosage_form,excipient_unii,role,confidence,raw_prior,n_candidates,n_samples
2667,W76I6XXF06,"TABLET, EXTENDED RELEASE",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
2667,W76I6XXF06,"TABLET, EXTENDED RELEASE",RFW2ET671P,surfactant,0.005791440217391305,0.01158288043478261,2,0
2667,W76I6XXF06,"TABLET, EXTENDED RELEASE",368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
2668,W36ZG6FT64,SOLUTION,6DC9Q167V3,solvent,0.005765964673913044,0.023063858695652174,4,0
2669,46627O600J,"TABLET, EXTENDED RELEASE",9XZ8H6N6OH,binder,0.020120018115942027,0.060360054347826084,3,0
2669,46627O600J,"TABLET, EXTENDED RELEASE",39J80LT57T,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
2670,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
2670,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
2670,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
2670,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",7SEV7J4R1U,lubricant,0.0022675736961451248,0.006802721088435374,3,123
2670,0H73WJJ391,"CAPSULE, EXTENDED RELEASE",C151H8M554,granulation_aid,0.02040816326530612,0.02040816326530612,1,25
2671,9N7R477WCK,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
2671,9N7R477WCK,"TABLET, FILM COATED",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
2671,9N7R477WCK,"TABLET, FILM COATED",O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
2671,9N7R477WCK,"TABLET, FILM COATED",G2M7P15E5P,plasticizer,0.006711409395973154,0.006711409395973154,1,125
2671,9N7R477WCK,"TABLET, FILM COATED",4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
2672,50VV3VW0TI,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
2672,50VV3VW0TI,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
2673,QX45B99R3J,"CAPSULE, GELATIN COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2673,QX45B99R3J,"CAPSULE, GELATIN COATED",3OWL53L36A,filler,0.4578096947935368,0.9156193895870736,2,533
2673,QX45B99R3J,"CAPSULE, GELATIN COATED",2G86QN327L,binder,0.49307559145989616,0.9861511829197923,2,1709
2674,VZI5B1W380,"TABLET, FILM COATED",0VUT3PMY82,binder,0.0075450067934782605,0.060360054347826084,8,0
2674,VZI5B1W380,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
2674,VZI5B1W380,"TABLET, FILM COATED",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
2674,VZI5B1W380,"TABLET, FILM COATED",G2M7P15E5P,plasticizer,0.006711409395973154,0.006711409395973154,1,125
2675,RBZ1571X5H,"TABLET, FILM COATED",UKE75GEA7F,binder,0.015090013586956521,0.060360054347826084,4,0
2675,RBZ1571X5H,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2675,RBZ1571X5H,"TABLET, FILM COATED",7T9FYH5QMK,glidant,0.04899230072463768,0.14697690217391304,3,2
2675,RBZ1571X5H,"TABLET, FILM COATED",0WZ8WG20P6,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2676,Y6BX7BL23K,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
2677,2M36281008,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2677,2M36281008,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2677,2M36281008,"TABLET, FILM COATED",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
2677,2M36281008,"TABLET, FILM COATED",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
2677,2M36281008,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
2678,W31X2H97FB,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2678,W31X2H97FB,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2678,W31X2H97FB,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
2679,0VE05JYS2P,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2679,0VE05JYS2P,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
2679,0VE05JYS2P,"TABLET, FILM COATED",0WZ8WG20P6,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2679,0VE05JYS2P,"TABLET, FILM COATED",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
2680,G83415V073,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2680,G83415V073,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
2681,9242ECW6R0,"POWDER, FOR SUSPENSION",XHX3C3X673,solvent,0.0012919896640826874,0.002583979328165375,2,363
2681,9242ECW6R0,"POWDER, FOR SUSPENSION",1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
2681,9242ECW6R0,"POWDER, FOR SUSPENSION",5C5403N26O,surfactant,0.0038609601449275366,0.01158288043478261,3,0
2681,9242ECW6R0,"POWDER, FOR SUSPENSION",B22547B95K,alkalizing_agent,0.013688858695652175,0.0547554347826087,4,0
2681,9242ECW6R0,"POWDER, FOR SUSPENSION",506T60A25R,sweetening_agent,0.00691802536231884,0.02075407608695652,3,0
2681,9242ECW6R0,"POWDER, FOR SUSPENSION",TTV12P4NEE,stabilizing_agent,0.39732142857142855,0.7946428571428571,2,88
2682,G70B4ETF4S,"TABLET, FILM COATED",OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
2682,G70B4ETF4S,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2682,G70B4ETF4S,"TABLET, FILM COATED",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
2682,G70B4ETF4S,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2682,G70B4ETF4S,"TABLET, FILM COATED",O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
2683,ZG7E5POY8O,TABLET,RDH86HJV5Z,disintegrant,0.009523809523809523,0.02857142857142857,3,11
2683,ZG7E5POY8O,TABLET,47MLB0F1MV,filler,0.06148097826086957,0.12296195652173914,2,0
2683,ZG7E5POY8O,TABLET,3NXW29V3WO,binder,0.008622864906832298,0.060360054347826084,7,0
2683,ZG7E5POY8O,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
2683,ZG7E5POY8O,TABLET,U725QWY32X,solubilizing_agent,0.7160493827160493,0.7160493827160493,1,57
2683,ZG7E5POY8O,TABLET,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
2684,M6Q1EO9TD0,CAPSULE,1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
2684,M6Q1EO9TD0,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
2684,M6Q1EO9TD0,CAPSULE,506T60A25R,stabilizing_agent,0.006317934782608696,0.006317934782608696,1,0
2685,D7NLD2JX7U,CAPSULE,S870P55O2W,granulation_aid,1.5e-07,1e-06,1,1
2685,D7NLD2JX7U,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
2685,D7NLD2JX7U,CAPSULE,FZ989GH94E,solubilizing_agent,0.7909090909090909,0.7909090909090909,1,86
2685,D7NLD2JX7U,CAPSULE,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
2686,WS821Z52LQ,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
2687,4B3SC438HI,SOLUTION,PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
2688,EQT531S367,"CAPSULE, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
2688,EQT531S367,"CAPSULE, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2688,EQT531S367,"CAPSULE, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2688,EQT531S367,"CAPSULE, EXTENDED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
2688,EQT531S367,"CAPSULE, EXTENDED RELEASE",LMI26O6933,dispersing_agent,0.5490196078431373,0.5490196078431373,1,27
2689,UR59KN573L,"TABLET, FILM COATED",R75537T0T4,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2689,UR59KN573L,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
2689,UR59KN573L,"TABLET, FILM COATED",30IQX730WE,plasticizer,0.009009009009009009,0.009009009009009009,1,87
2690,2XOI31YC4N,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2690,2XOI31YC4N,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
2690,2XOI31YC4N,TABLET,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
2691,838F01T721,"TABLET, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
2691,838F01T721,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2691,838F01T721,"TABLET, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2691,838F01T721,"TABLET, EXTENDED RELEASE",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
2691,838F01T721,"TABLET, EXTENDED RELEASE",88XHZ13131,antioxidant,0.009493885869565217,0.018987771739130434,2,0
2692,8VZV102JFY,TABLET,FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
2693,SOA12P041N,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
2693,SOA12P041N,TABLET,1IVH67816N,binder,0.008622864906832298,0.060360054347826084,7,0
2693,SOA12P041N,TABLET,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
2693,SOA12P041N,TABLET,1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
2693,SOA12P041N,TABLET,C151H8M554,granulation_aid,0.02040816326530612,0.02040816326530612,1,25
2693,SOA12P041N,TABLET,532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
2694,57Y76R9ATQ,"TABLET, DELAYED RELEASE",FZ989GH94E,binder,0.0030303030303030303,0.00909090909090909,3,86
2694,57Y76R9ATQ,"TABLET, DELAYED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
2694,57Y76R9ATQ,"TABLET, DELAYED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
2694,57Y76R9ATQ,"TABLET, DELAYED RELEASE",368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
2694,57Y76R9ATQ,"TABLET, DELAYED RELEASE",3A3U0GI71G,surfactant,0.01158288043478261,0.01158288043478261,1,0
2694,57Y76R9ATQ,"TABLET, DELAYED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
2695,6153CWM0CL,TABLET,EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
2695,6153CWM0CL,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
2696,3ST302B24A,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2696,3ST302B24A,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2696,3ST302B24A,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
2696,3ST302B24A,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
2696,3ST302B24A,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
2697,0H73WJJ391,CAPSULE,C151H8M554,binder,0.006802721088435374,0.02040816326530612,3,25
2697,0H73WJJ391,CAPSULE,FZ989GH94E,disintegrant,0.0030303030303030303,0.00909090909090909,3,86
2697,0H73WJJ391,CAPSULE,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
2698,1W306TDA6S,CAPSULE,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
2698,1W306TDA6S,CAPSULE,368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
2699,660YQ98I10,"TABLET, EXTENDED RELEASE",7Z8S9VYZ4B,binder,0.030180027173913042,0.060360054347826084,2,1
2699,660YQ98I10,"TABLET, EXTENDED RELEASE",OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
2700,A61RXM4375,"CAPSULE, LIQUID FILLED",B697894SGQ,lubricant,0.4395973154362416,0.8791946308724832,2,274
2700,A61RXM4375,"CAPSULE, LIQUID FILLED",RDH86HJV5Z,disintegrant,0.007142857142857143,0.02857142857142857,4,11
2700,A61RXM4375,"CAPSULE, LIQUID FILLED",6DC9Q167V3,solvent,0.005765964673913044,0.023063858695652174,4,0
2700,A61RXM4375,"CAPSULE, LIQUID FILLED",3OWL53L36A,filler,0.4578096947935368,0.9156193895870736,2,533
2700,A61RXM4375,"CAPSULE, LIQUID FILLED",F5AJW0ONK4,binder,0.030180027173913042,0.060360054347826084,2,0
2700,A61RXM4375,"CAPSULE, LIQUID FILLED",PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
2700,A61RXM4375,"CAPSULE, LIQUID FILLED",C9H2L21V7U,surfactant,0.4128787878787879,0.8257575757575758,2,108
2700,A61RXM4375,"CAPSULE, LIQUID FILLED",506T60A25R,sweetening_agent,0.00691802536231884,0.02075407608695652,3,0
2700,A61RXM4375,"CAPSULE, LIQUID FILLED",1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
2701,6153CWM0CL,TABLET,EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
2701,6153CWM0CL,TABLET,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
2702,W5S57Y3A5L,"TABLET, FILM COATED",EWQ57Q8I5X,binder,0.002109704641350211,0.004219409282700422,2,213
2702,W5S57Y3A5L,"TABLET, FILM COATED",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2702,W5S57Y3A5L,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2702,W5S57Y3A5L,"TABLET, FILM COATED",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
2702,W5S57Y3A5L,"TABLET, FILM COATED",3WJQ0SDW1A,plasticizer,0.001430615164520744,0.001430615164520744,1,675
2703,46627O600J,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2703,46627O600J,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
2704,G83415V073,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2704,G83415V073,TABLET,O8232NY3SJ,filler,0.22095959595959597,0.8838383838383839,4,174
2705,MRK240IY2L,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2705,MRK240IY2L,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
2705,MRK240IY2L,TABLET,O8232NY3SJ,granulation_aid,0.005050505050505051,0.005050505050505051,1,174
2707,33CM23913M,"CAPSULE, EXTENDED RELEASE",BJG0S321QY,filler,0.06148097826086957,0.12296195652173914,2,0
2707,33CM23913M,"CAPSULE, EXTENDED RELEASE",OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2707,33CM23913M,"CAPSULE, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
2707,33CM23913M,"CAPSULE, EXTENDED RELEASE",368GB5141J,surfactant,0.5818181818181818,0.5818181818181818,1,31
2707,33CM23913M,"CAPSULE, EXTENDED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
2708,5Y9L3636O3,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
2708,5Y9L3636O3,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2708,5Y9L3636O3,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2708,5Y9L3636O3,TABLET,LQA7B6G8JG,solubilizing_agent,0.004257246376811594,0.012771739130434783,3,0
2709,0I55128JYK,"TABLET, EXTENDED RELEASE",B1QE5P712K,binder,0.0075450067934782605,0.060360054347826084,8,0
2709,0I55128JYK,"TABLET, EXTENDED RELEASE",U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
2710,1C058IKG3B,"TABLET, FILM COATED",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2710,1C058IKG3B,"TABLET, FILM COATED",O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
2710,1C058IKG3B,"TABLET, FILM COATED",UKE75GEA7F,binder,0.015090013586956521,0.060360054347826084,4,0
2710,1C058IKG3B,"TABLET, FILM COATED",0WZ8WG20P6,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2710,1C058IKG3B,"TABLET, FILM COATED",Q662QK8M3B,plasticizer,0.005076142131979695,0.005076142131979695,1,173
2710,1C058IKG3B,"TABLET, FILM COATED",30IQX730WE,plasticizer,0.009009009009009009,0.009009009009009009,1,87
2711,80M03YXJ7I,"TABLET, FILM COATED",532B59J990,coating_agent,0.0047619047619047615,0.014285714285714285,3,46
2711,80M03YXJ7I,"TABLET, FILM COATED",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
2711,80M03YXJ7I,"TABLET, FILM COATED",G2M7P15E5P,plasticizer,0.006711409395973154,0.006711409395973154,1,125
2712,SHS4PU80D9,CAPSULE,OP1R32D61U,filler,0.24251207729468596,0.7275362318840579,3,321
2712,SHS4PU80D9,CAPSULE,FZ989GH94E,solubilizing_agent,0.7909090909090909,0.7909090909090909,1,86
2712,SHS4PU80D9,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
2713,O0P4I5851I,"TABLET, FILM COATED",3OWL53L36A,filler,0.4578096947935368,0.9156193895870736,2,533
2713,O0P4I5851I,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2713,O0P4I5851I,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
2713,O0P4I5851I,"TABLET, FILM COATED",Q662QK8M3B,plasticizer,0.005076142131979695,0.005076142131979695,1,173
2714,NO70W886KK,SOLUTION,PDC6A3C0OX,preservative,0.2962962962962963,0.8888888888888888,3,183
2714,NO70W886KK,SOLUTION,6DC9Q167V3,preservative,0.0208106884057971,0.0624320652173913,3,0
2714,NO70W886KK,SOLUTION,506T60A25R,sweetening_agent,0.00691802536231884,0.02075407608695652,3,0
2714,NO70W886KK,SOLUTION,C151H8M554,suspending_thickening_agent,0.01020408163265306,0.02040816326530612,2,25
2714,NO70W886KK,SOLUTION,3K9958V90M,preservative,0.9432098765432099,0.9432098765432099,1,381
2715,4Q81I59GXC,"TABLET, DELAYED RELEASE",K679OBS311,binder,0.020120018115942027,0.060360054347826084,3,3
2715,4Q81I59GXC,"TABLET, DELAYED RELEASE",36SFW2JZ0W,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
2715,4Q81I59GXC,"TABLET, DELAYED RELEASE",7SEV7J4R1U,filler,0.2811791383219955,0.8435374149659864,3,123
2715,4Q81I59GXC,"TABLET, DELAYED RELEASE",532B59J990,stabilizing_agent,0.6714285714285714,0.6714285714285714,1,46
2716,1XL6BJI034,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
2717,55JG375S6M,CAPSULE,7SEV7J4R1U,glidant,0.0022675736961451248,0.006802721088435374,3,123
2717,55JG375S6M,CAPSULE,368GB5141J,lubricant,0.00909090909090909,0.01818181818181818,2,31
2717,55JG375S6M,CAPSULE,6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
2718,77TI35393C,CAPSULE,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2718,77TI35393C,CAPSULE,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
2719,4B9XT59T7S,CAPSULE,O8232NY3SJ,disintegrant,0.0012626262626262627,0.005050505050505051,4,174
2719,4B9XT59T7S,CAPSULE,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
2719,4B9XT59T7S,CAPSULE,C151H8M554,filler,0.17687074829931973,0.5306122448979592,3,25
2719,4B9XT59T7S,CAPSULE,1DI56QDM62,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
2719,4B9XT59T7S,CAPSULE,OJ245FE5EU,preservative,0.9041666666666667,0.9041666666666667,1,216
2719,4B9XT59T7S,CAPSULE,2968PHW8QP,preservative,0.015608016304347825,0.0624320652173913,4,0
2720,81K9V7M3A3,KIT,4ELV7Z65AP,solubilizing_agent,0.006385869565217392,0.012771739130434783,2,0
2721,8VZV102JFY,TABLET,U725QWY32X,binder,0.004115226337448559,0.012345679012345678,3,57
2721,8VZV102JFY,TABLET,OP1R32D61U,glidant,0.000966183574879227,0.002898550724637681,3,321
2722,O0P4I5851I,"TABLET, FILM COATED",3OWL53L36A,filler,0.4578096947935368,0.9156193895870736,2,533
2722,O0P4I5851I,"TABLET, FILM COATED",O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
2722,O0P4I5851I,"TABLET, FILM COATED",3NXW29V3WO,coating_agent,0.0007685122282608696,0.006148097826086957,8,0
2722,O0P4I5851I,"TABLET, FILM COATED",Q662QK8M3B,plasticizer,0.005076142131979695,0.005076142131979695,1,173
2723,19259EGQ3D,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
2723,19259EGQ3D,TABLET,U725QWY32X,disintegrant,0.004115226337448559,0.012345679012345678,3,57
2723,19259EGQ3D,TABLET,4ELV7Z65AP,lubricant,0.10491394927536231,0.31474184782608694,3,0
2725,C1ENJ2TE6C,TABLET,EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2725,C1ENJ2TE6C,TABLET,O8232NY3SJ,binder,0.0012626262626262627,0.005050505050505051,4,174
2725,C1ENJ2TE6C,TABLET,OP1R32D61U,disintegrant,0.000966183574879227,0.002898550724637681,3,321
2726,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.00012454710144927536,0.0011209239130434783,9,0
2726,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2726,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",D9C330MD8B,binder,0.020120018115942027,0.060360054347826084,3,0
2726,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",VH2XOU12IE,coating_agent,0.005208333333333333,0.020833333333333332,4,24
2726,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",B697894SGQ,plasticizer,0.003355704697986577,0.003355704697986577,1,274
2726,U3H27498KS,"TABLET, FILM COATED, EXTENDED RELEASE",G2M7P15E5P,plasticizer,0.006711409395973154,0.006711409395973154,1,125
2727,WY6W63843K,"TABLET, EXTENDED RELEASE",9XZ8H6N6OH,binder,0.020120018115942027,0.060360054347826084,3,0
2727,WY6W63843K,"TABLET, EXTENDED RELEASE",3NXW29V3WO,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
2727,WY6W63843K,"TABLET, EXTENDED RELEASE",EWQ57Q8I5X,filler,0.45147679324894513,0.9029535864978903,2,213
2728,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",11628IH70O,binder,0.030180027173913042,0.060360054347826084,2,1
2728,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",0VUT3PMY82,controlled_release,0.0001401154891304348,0.0011209239130434783,8,0
2728,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",0WZ8WG20P6,solubilizing_agent,0.002128623188405797,0.012771739130434783,6,0
2728,L9F3D9RENQ,"TABLET, EXTENDED RELEASE",6DC9Q167V3,preservative,0.03121603260869565,0.0624320652173913,2,0
